user_id,device_type,age,time
5446953927,desktop,36,2136
4037701776,desktop,26,67
2825339997,desktop,,2108
2496287407,desktop,26,2127
5819436382,desktop,25,2098
5372690692,mobile,33,
7724115684,desktop,29,
9066640633,desktop,39,2102
1626936476,desktop,27,2139
1449239817,desktop,28,2064
6712136798,desktop,26,2143
1886215569,desktop,28,2084
8124456027,desktop,36,2086
3338580413,desktop,34,2069
3645884047,desktop,32,2127
7723518065,desktop,27,
1615483059,desktop,40,60
2212945440,desktop,37,2124
8652177315,desktop,34,2089
790080439,desktop,35,2062
2438578601,mobile,34,
7086043858,mobile,35,
4186648013,desktop,26,2122
2118040139,desktop,28,
8031766418,desktop,26,
9034227262,desktop,26,2121
3854163341,desktop,30,59
7666817372,desktop,39,56
1294416797,desktop,25,
156164649,desktop,31,58
5354372253,desktop,38,2128
6506673094,desktop,33,59
1562458195,desktop,,2139
9888419318,desktop,31,2055
5261905964,mobile,38,53
6482721179,desktop,34,2078
730251526,desktop,36,2080
1518269736,desktop,28,2052
1512942113,desktop,34,
6923804256,desktop,25,2125
9836376402,desktop,26,
1511087287,desktop,26,2138
1324029262,mobile,37,52
3702498355,desktop,,2084
1154990050,mobile,30,
3337631768,desktop,38,
5180211570,desktop,,2057
4259950993,mobile,29,51
3125421615,desktop,25,
8399548036,desktop,39,2074
56549932,mobile,26,42
8646811748,desktop,32,
9948280675,desktop,33,2059
3474845949,desktop,,2105
4599091744,desktop,29,2097
7032437260,desktop,30,2074
1156748966,mobile,31,44
394943060,mobile,29,
4493264702,mobile,30,
8056515254,desktop,,2060
6814967205,desktop,28,2056
4651091803,desktop,30,2201
5106803028,desktop,36,2095
795858807,mobile,34,47
7460811516,desktop,31,2109
459311760,desktop,,
9528711369,desktop,29,55
5082468879,desktop,32,2069
2061564400,desktop,31,2069
2862815532,desktop,28,2085
1568377989,desktop,,2092
5564377701,mobile,26,
7117316025,desktop,35,
6621882430,desktop,33,2126
6413004479,desktop,37,2056
7202188546,mobile,33,44
5166598694,mobile,35,40
7114865533,desktop,34,69
1755123117,mobile,35,39
1093347945,desktop,30,2129
4157512558,desktop,26,
109527845,mobile,37,
1380729540,desktop,30,2143
505035503,desktop,35,2094
2395743096,desktop,33,2111
9944759514,desktop,29,
3732143225,desktop,38,2086
3607434731,desktop,26,2124
3485646785,desktop,,
5628221291,mobile,36,48
2245304958,desktop,36,2121
152132748,mobile,40,36
9488490397,desktop,30,63
2739133469,desktop,31,2075
1784572214,mobile,26,36
5885374321,desktop,36,2119
1916341434,mobile,32,36
4529934867,desktop,26,2062
2287154862,mobile,38,33
1498593318,desktop,38,2085
8855908554,desktop,29,2143
2651811125,desktop,,2148
306714709,desktop,37,2054
462632095,desktop,37,2055
6983294169,mobile,37,
3547305675,desktop,25,2110
2405085572,mobile,27,
1281620783,desktop,37,68
2598304498,desktop,37,2063
1562304176,mobile,37,
8768431414,mobile,39,54
6008020658,desktop,30,2053
1660347787,mobile,28,51
572979569,desktop,26,55
455559887,desktop,27,
5572803121,desktop,33,
9640881354,desktop,,2089
7458191553,desktop,26,2088
5427274167,mobile,,43
486472558,desktop,,2079
2932279881,desktop,26,2115
6101242626,mobile,32,36
8046733489,desktop,39,2144
6186280737,desktop,36,2092
6135832048,desktop,30,2100
8604451693,desktop,30,2118
5652383426,desktop,30,2069
2513062251,desktop,26,2108
1737935070,mobile,35,
1580452172,desktop,30,2131
1563633906,desktop,36,2085
1618400317,mobile,27,31
6251535961,mobile,40,53
1587753279,mobile,28,
6458022397,mobile,,
9091646220,desktop,30,2085
4435927276,desktop,37,
5039377720,desktop,39,
3321991934,mobile,33,
7677180028,desktop,37,2146
9730141535,mobile,30,
3152401461,desktop,31,65
1728956843,desktop,25,64
1655639362,mobile,31,53
2618658312,mobile,39,34
4314471699,desktop,35,2057
9672696909,mobile,40,33
2659947024,desktop,25,
4279140295,desktop,25,2126
1236717635,desktop,36,2128
5120239089,mobile,29,50
5860775854,mobile,40,
796619921,desktop,26,67
645845524,mobile,29,
2778620495,mobile,32,
2560665543,desktop,27,2130
2092130241,desktop,28,2081
2688885344,mobile,39,
6555757691,mobile,32,42
7412907623,desktop,35,2101
8649505943,desktop,35,
8974075624,desktop,28,2107
2655725821,mobile,34,31
6503315755,desktop,35,
639492346,desktop,25,54
2405904394,desktop,28,2095
1152456016,desktop,30,
8719987801,desktop,37,2130
1719118705,mobile,37,44
1420511944,desktop,29,59
2229309451,desktop,32,2150
5547927789,desktop,32,2059
4726365183,desktop,39,
9492199027,desktop,34,2095
6130655493,desktop,26,58
168598647,desktop,29,2059
2937942222,mobile,35,
9565719858,mobile,,
8995416665,desktop,29,2052
3661358206,mobile,37,
2014460107,mobile,29,
8909522229,desktop,40,62
9940934516,desktop,30,2064
3449411895,desktop,40,70
2706661161,desktop,38,2113
2324755050,desktop,36,2063
4844048327,desktop,39,
9904306249,desktop,37,2059
9696025808,desktop,39,2111
2218485027,mobile,27,
9427138839,desktop,35,2201
6032593385,desktop,29,2104
3642518519,desktop,39,2074
1006618616,desktop,32,66
1278270429,desktop,31,2126
9428740969,desktop,26,2073
2293149628,desktop,34,54
8770197266,mobile,31,30
2184962647,desktop,38,2125
8838561748,desktop,37,68
9224768874,mobile,33,48
4465755192,mobile,28,47
4355994333,desktop,,2074
5517203531,mobile,35,31
521004951,desktop,31,2099
8803839352,desktop,26,2146
1167310850,desktop,38,2121
4395720383,desktop,34,66
564307397,mobile,32,
6825235688,desktop,34,2150
3506987532,desktop,37,
8723492874,desktop,35,67
3627474930,mobile,29,
2885135873,desktop,35,2106
4408802489,desktop,34,2115
2152062605,desktop,26,2083
4538066736,mobile,26,
7421033613,mobile,28,44
9857299323,mobile,27,
4806179560,mobile,33,
8862900572,mobile,32,45
6738497220,desktop,35,2145
9996672473,desktop,35,2101
434749826,mobile,37,30
7946682069,mobile,33,
247130521,desktop,31,2072
1295329126,desktop,37,54
5322785654,mobile,32,
1617335502,desktop,39,2140
2608231899,mobile,26,
3031554387,desktop,26,2051
4624156690,desktop,39,2060
9504727198,desktop,,
4242327859,desktop,32,55
1653345337,desktop,25,2080
1099290056,desktop,,2122
4310779111,desktop,29,
6941913355,desktop,,2113
8044410778,mobile,39,45
8527950118,desktop,30,2133
6610567895,desktop,28,2081
9575391198,desktop,26,2134
1135098420,desktop,37,2078
9562083027,mobile,33,
3183724063,desktop,25,2143
3882623316,desktop,32,68
1651340228,desktop,33,2061
3034224437,desktop,26,2103
7492023513,desktop,32,2110
6071827341,desktop,37,2134
6633966680,desktop,39,2101
8635362177,desktop,31,2133
8027437041,desktop,31,51
5906299223,desktop,,2076
1005205140,mobile,25,30
6913198013,desktop,35,
1328663375,desktop,29,2130
4664324082,desktop,38,1999
9675607852,desktop,36,2107
718988798,mobile,34,36
502251757,mobile,27,
1431749269,desktop,39,2072
7453418412,desktop,25,2150
2250427632,mobile,28,
168341786,mobile,40,
657985592,desktop,39,2129
8924267388,mobile,36,
3976521425,desktop,,2087
3302948895,desktop,32,2056
1745271676,desktop,34,2119
4911966332,desktop,31,2069
3604727846,desktop,25,2098
2659601376,mobile,27,
7016164313,desktop,33,2139
3629207345,desktop,31,2144
4462965093,desktop,,
139514435,desktop,26,
24647802,desktop,33,
1371380759,mobile,,50
6702881432,desktop,35,2118
8450586281,desktop,37,2061
5762821806,desktop,36,
2076599599,desktop,30,2135
263505425,mobile,28,38
8472844824,desktop,27,2091
8393280579,desktop,35,
8558617848,mobile,27,36
135887602,mobile,30,39
6198331967,mobile,34,
9343954830,desktop,30,2091
5358788723,desktop,26,
3260297242,desktop,31,2118
2145640607,mobile,35,
9692800394,mobile,37,
974596648,desktop,28,2117
8605583234,desktop,29,
4740481796,desktop,37,2108
6307639288,mobile,,33
1012102772,desktop,27,2060
4041595361,desktop,35,2057
366858289,desktop,35,
2547903794,desktop,34,2052
8993422454,desktop,33,2130
5003710154,desktop,38,2090
1833155251,desktop,26,2115
9774700653,desktop,37,
6392718054,desktop,34,2050
4267955487,mobile,38,48
8803782175,desktop,39,
532514214,desktop,32,68
9308488765,mobile,38,
5615175515,desktop,30,2059
8615313418,mobile,40,
5757465930,mobile,,
2461121621,desktop,29,61
6895408516,desktop,32,2063
3252040808,desktop,33,2056
2164968399,mobile,25,37
602464652,desktop,35,
1665853144,mobile,31,
7841578667,desktop,35,2066
9000748709,desktop,39,69
8423725188,mobile,31,49
8146054536,desktop,,
4821506257,desktop,36,2143
184483174,desktop,,2058
4157761256,mobile,29,33
8723388466,mobile,,47
9208226674,mobile,34,
7793869113,desktop,27,2070
6257154912,mobile,31,54
9043028871,mobile,30,
732245910,desktop,25,2112
394167398,mobile,29,32
7365301400,desktop,25,2132
2654697377,desktop,30,2131
5591694593,desktop,26,
6213873262,mobile,33,
4065201105,desktop,27,2125
8096405924,desktop,28,2145
4876616417,desktop,30,
4599891218,desktop,36,2136
7974195229,desktop,35,2054
5797123800,desktop,31,2138
9326210667,desktop,29,
6480776490,desktop,32,2071
5537042695,desktop,29,2109
1899501296,desktop,38,54
2942417811,desktop,31,2137
3728963802,desktop,27,2104
8421011916,desktop,33,55
8956116781,desktop,35,
8975229889,desktop,39,
2179100106,desktop,29,
1779877796,desktop,25,
9214087988,desktop,25,2056
6347678482,desktop,28,2121
9121303803,desktop,30,
72510033,mobile,38,38
4741245220,desktop,35,2062
7472449970,mobile,25,31
2618043972,desktop,27,54
6720028413,desktop,32,2122
5109223212,mobile,40,34
5077827967,desktop,36,55
2034638027,desktop,34,
2192710948,desktop,29,65
8959343987,desktop,26,2083
356166678,desktop,37,68
2159393291,mobile,40,
5816471630,desktop,31,
9489671887,mobile,37,
2671298087,desktop,31,
2717790289,desktop,37,2126
9101352014,desktop,27,2080
8075028036,desktop,30,2140
9977138613,desktop,32,68
5825281152,mobile,28,35
564506391,desktop,31,2149
8850190092,desktop,33,2077
268249236,desktop,28,2117
6818692893,desktop,34,2134
5638687387,desktop,26,2098
956978119,desktop,37,2131
8472175836,mobile,,
9783882568,desktop,34,2123
2637975663,mobile,30,
8595030409,desktop,33,
4431880599,desktop,34,2134
6591555669,mobile,31,31
7379293373,desktop,29,2065
1578745118,desktop,28,
6611426399,desktop,30,2131
5592110754,desktop,32,2090
2372310125,desktop,38,2069
8945708740,desktop,26,61
45174841,mobile,37,50
2717612494,desktop,27,2054
1136868902,desktop,32,2064
5308281117,desktop,30,2065
4268927935,desktop,30,2080
4845077274,desktop,25,2070
2446625616,mobile,25,
9918398060,desktop,26,
7557066181,desktop,,2052
8234645883,desktop,25,55
6530169769,desktop,27,2201
8195252974,mobile,25,
1511672731,mobile,,54
3302804167,desktop,34,
5713268110,desktop,35,2129
7586686738,desktop,27,2056
9513356514,desktop,34,2099
2205369991,desktop,32,2091
4065747882,desktop,38,
6863959872,desktop,35,2119
9054514049,mobile,31,40
6578586295,mobile,30,
1739468222,mobile,33,
2772494363,desktop,35,62
949645117,desktop,38,2071
1416644772,desktop,40,2100
6396524359,desktop,29,2061
5885516122,mobile,25,
3056181302,desktop,32,2147
4022136187,desktop,40,68
7036763653,mobile,39,31
6109029264,desktop,36,2135
6652211043,desktop,27,2078
6423850322,desktop,35,2103
8388844902,desktop,39,
8363975722,desktop,27,67
9273639223,desktop,31,2124
9034904744,desktop,34,2135
5750645494,desktop,30,2117
9322986325,mobile,32,31
8710789540,mobile,34,
8232558574,mobile,31,44
2662955717,mobile,,30
8566297431,mobile,39,32
4519679181,desktop,40,58
1623861363,desktop,26,2068
6633774698,desktop,26,2111
6296555290,desktop,40,
6094513547,mobile,28,
3525746408,desktop,28,2059
8851816934,desktop,26,2107
4298912319,mobile,39,
6653063963,desktop,39,55
5467612556,mobile,32,
8190868571,desktop,39,66
7953244801,mobile,27,
6390914023,mobile,26,
7826426905,desktop,35,
4670658612,desktop,30,2061
1891795867,desktop,35,2103
2348759747,mobile,39,
4832311019,desktop,26,
5844665937,desktop,29,2069
7356366259,desktop,27,
196466696,desktop,26,2090
1898857394,desktop,40,2068
7149148361,desktop,33,62
9557697612,desktop,38,2070
9548294522,mobile,32,36
2813127015,desktop,30,2141
7482252622,desktop,29,
6320940892,desktop,32,2087
4722186385,mobile,32,43
2994434597,desktop,38,51
2976392084,desktop,36,2109
8443661662,desktop,32,59
6673482148,mobile,26,42
4900971247,desktop,28,
5849785732,mobile,28,
525377163,desktop,28,2086
6685955263,mobile,28,
9024505828,desktop,37,2093
6335244287,desktop,37,
9191555501,desktop,36,1999
620003754,desktop,26,2143
9817030083,desktop,34,2060
4320815372,desktop,28,
4376250805,desktop,27,2144
3869209068,mobile,29,53
8230018420,desktop,40,2148
4766905866,mobile,39,
859141208,mobile,26,
3884026000,mobile,25,54
2095877157,mobile,32,
9377698032,desktop,35,2099
2251352074,desktop,39,2102
5250471930,desktop,36,65
2341995255,desktop,26,
7724234253,desktop,32,2055
5073640315,desktop,31,64
4963721493,desktop,36,2059
8096911677,mobile,25,
5196672290,mobile,29,
5084231995,mobile,26,
2919175588,desktop,37,
7071831282,desktop,,2141
5644692409,desktop,30,
1713990247,mobile,,51
419150607,desktop,31,2148
9848469315,desktop,33,2107
3488625044,desktop,38,57
2944610158,desktop,38,66
8006700513,mobile,39,54
2047513149,desktop,28,67
3939425089,desktop,27,2120
4433447045,desktop,27,2149
6422305886,mobile,29,
2701003696,desktop,39,2066
7048914281,desktop,34,2057
1166350505,mobile,36,
3363568918,desktop,33,2142
4625776618,desktop,29,2059
7472339973,desktop,35,2127
8239319024,desktop,30,66
8395987003,desktop,33,2095
6163627432,desktop,31,2052
6764443754,mobile,38,40
8366235499,desktop,,2086
4592622799,desktop,34,2149
5183258082,mobile,27,30
6158715791,desktop,36,54
1909396054,mobile,40,
508510613,mobile,30,
8815087361,mobile,29,34
5746340090,desktop,38,2058
3855901540,desktop,27,2201
7243663142,desktop,25,2070
8922048167,desktop,28,
6645348782,desktop,,2121
6525832261,mobile,29,
2346115837,mobile,35,
5862887381,desktop,34,63
1978622252,desktop,32,2122
6741583741,desktop,39,67
8955660806,mobile,40,
7877428474,desktop,29,58
2958032267,desktop,34,2150
4104515260,mobile,40,
6448305630,desktop,32,2086
8571634603,desktop,26,60
7192037148,mobile,31,
3502319854,desktop,,2103
7806871100,desktop,30,2136
8360014636,desktop,35,2096
4549713224,desktop,34,53
7334745974,desktop,31,2084
9493353109,mobile,34,33
722482449,mobile,40,33
8364621885,desktop,26,2108
222124449,mobile,39,
7410686127,desktop,38,62
8119311893,desktop,,52
525487470,mobile,30,31
9713912377,desktop,38,
8309656145,desktop,37,2145
1383226536,desktop,28,2095
9316595993,mobile,26,41
57899350,desktop,39,2089
5018224447,desktop,31,2117
5920212155,desktop,,2090
1258011810,desktop,32,2111
2531862758,desktop,36,
628290058,desktop,32,2058
918335465,mobile,38,
4150936145,desktop,28,2050
7549562400,desktop,34,2141
3382532480,desktop,34,2201
1942335562,desktop,39,2094
54439667,desktop,34,2143
7852309654,desktop,36,
7362061165,desktop,30,
3412713256,desktop,34,2069
7170715485,desktop,32,
151005127,desktop,36,2110
6915654629,desktop,32,
8968582427,desktop,33,2101
3904684889,desktop,32,2069
7145628192,desktop,39,66
7365658730,mobile,40,
6285678815,desktop,34,2051
3711899058,desktop,34,
7318982477,mobile,25,40
6576198615,desktop,36,2103
9454176376,desktop,34,2083
3166363129,desktop,39,2067
156119166,mobile,29,30
6687425493,desktop,29,2147
1529145243,desktop,27,
8308629907,desktop,37,2112
9153769369,desktop,28,64
6677005005,mobile,32,34
6067444559,desktop,31,2123
1702714088,desktop,27,2103
5363242121,desktop,25,57
8770071647,desktop,38,2134
8487082525,mobile,36,
2112769666,mobile,33,47
1723651102,mobile,38,
6573619394,desktop,32,2078
3439955179,mobile,31,36
7876874808,desktop,29,2103
7653679491,desktop,28,2143
9840529281,desktop,,2055
8206085630,desktop,29,59
4090193717,mobile,31,
6021548011,desktop,28,2084
3354709478,desktop,37,2102
6379139865,desktop,26,63
1665370594,desktop,26,2082
984724098,desktop,38,2135
5044090895,desktop,,64
7775775358,mobile,,49
590104888,desktop,25,59
8837933156,mobile,36,
4367002066,desktop,30,2110
9979027576,desktop,30,2092
8465951767,desktop,35,2097
5707960392,desktop,,2067
3023701148,desktop,31,2126
9271903471,desktop,29,2118
8449259655,mobile,27,
9294356867,desktop,29,2102
5115934363,desktop,40,2132
3199625062,desktop,34,2075
5640453806,desktop,40,66
3227001021,desktop,37,2109
2985212209,desktop,26,2075
1146537826,desktop,34,
4451595014,desktop,28,2063
4605548716,desktop,,
7818845528,mobile,26,
8462051870,desktop,40,2135
4119051612,desktop,29,2111
7432825366,desktop,28,2086
6117026628,desktop,28,2111
4608226499,desktop,29,2070
6123091326,desktop,29,2146
4053017429,mobile,26,
5542200005,desktop,34,2056
3773568841,desktop,31,2136
2998380962,desktop,32,
3915164325,desktop,31,2110
9189113353,desktop,28,2054
5803315252,desktop,33,2121
7124878058,desktop,28,2099
7852309654,desktop,39,2113
6241274085,mobile,26,47
1601519462,desktop,33,2106
7849470350,desktop,26,
9297972042,mobile,35,
5594601444,desktop,39,2131
8663263399,desktop,32,2115
1074222874,mobile,27,52
5390598664,desktop,38,2141
9224264588,desktop,36,2060
7244912844,desktop,35,
1455404733,mobile,32,
24309718,desktop,31,51
4966693479,desktop,31,2057
1610220563,mobile,38,36
1450869921,desktop,34,
4775215597,mobile,37,
4650750798,mobile,36,
7394763443,desktop,36,2121
1518406295,desktop,35,2053
7888627153,desktop,34,2076
7228795058,desktop,37,2125
7098488002,desktop,36,2076
4417314715,desktop,31,2102
3375837320,desktop,36,2097
6090356743,mobile,36,54
1845871188,desktop,35,
2324975247,desktop,30,56
4456860755,desktop,32,2125
1969786061,desktop,34,2128
3881950755,desktop,30,2055
8387253098,desktop,27,
4609792175,desktop,36,2098
3601487250,desktop,30,
3389952902,desktop,39,
2926387833,desktop,36,2120
9543521247,mobile,29,36
8778867391,desktop,36,70
9193884652,mobile,31,35
9435755209,mobile,38,
2245024536,mobile,32,35
4464197861,mobile,31,32
3833295929,mobile,36,48
4009575750,mobile,30,
5709312792,mobile,30,
579553850,desktop,39,
29395940,mobile,28,52
5490422509,desktop,37,
801949207,mobile,30,
8394713628,desktop,30,2137
7658550186,desktop,29,2101
1469387756,desktop,31,2121
8707514284,desktop,32,2102
88294843,desktop,36,2093
9553779635,desktop,26,62
817499394,desktop,37,2060
5440840102,desktop,27,2066
1218723518,mobile,32,
4971302937,desktop,28,2144
3211540974,mobile,33,
6072268694,desktop,26,2063
4353273318,mobile,33,
4426832379,desktop,26,2138
6833175877,mobile,35,34
3733328859,desktop,40,2112
5831512115,desktop,38,2069
8488204035,desktop,38,2148
5111822216,desktop,34,59
2440989955,mobile,36,33
7422970800,desktop,29,2076
525710991,desktop,33,2130
7893065963,desktop,32,2092
3608105543,mobile,28,36
7775775358,desktop,29,2121
9259644083,mobile,36,50
8540285355,desktop,28,2121
420887153,desktop,32,2058
4599781108,mobile,31,39
545099530,mobile,34,42
5948935958,desktop,32,55
9871296165,desktop,,2081
948402462,desktop,37,2052
7995835096,desktop,31,2090
6569602847,desktop,30,2133
6550254541,mobile,30,
2555210898,desktop,39,2086
8022760548,desktop,34,2121
9563886302,desktop,29,2082
9278805849,desktop,29,2070
8291423625,mobile,30,
4829516884,mobile,39,
1520517713,desktop,,66
6568503414,desktop,31,2092
9932082651,mobile,,39
1560195664,desktop,37,53
8852649873,mobile,33,
6226096989,desktop,27,2134
7528270108,desktop,33,2102
5081193590,desktop,40,
2882940568,desktop,32,2140
6922049157,mobile,34,
5904439635,mobile,34,
2613654307,desktop,34,2052
8179568296,mobile,38,
9887836893,desktop,35,2142
6691959688,mobile,39,
160680338,desktop,40,2075
4226449256,desktop,,
7026859914,mobile,31,
3294142471,mobile,28,43
6183649351,desktop,39,2101
7293445545,desktop,36,2085
8987260594,mobile,26,
1790716985,desktop,29,
4380129775,desktop,31,2092
8474464990,desktop,25,2115
2763036178,desktop,29,2079
1307590601,desktop,29,2073
5909268446,mobile,30,
1495618472,desktop,29,2087
7103545431,desktop,25,2123
4893079816,mobile,30,
9119206327,desktop,25,67
1682198048,desktop,38,2074
7246904484,desktop,30,2097
6044583061,desktop,35,2065
514789302,desktop,36,
7882837502,desktop,38,2121
6318476824,mobile,39,35
2209087385,desktop,27,2105
7428681666,desktop,30,54
9448053748,mobile,30,
7787043985,desktop,33,2086
8331002327,desktop,35,51
5629185207,desktop,40,2127
5750358404,mobile,37,42
4813115417,desktop,,2071
1698491003,desktop,34,2093
4708498324,mobile,31,
4753557911,desktop,34,2058
3809542392,mobile,37,44
4261481323,desktop,39,
2561536525,desktop,38,61
8148173195,desktop,38,2093
4823747433,desktop,,2080
5374072659,desktop,39,
5332370479,desktop,33,2085
1576126016,desktop,31,2135
6240717574,desktop,27,
811034411,desktop,39,2139
2028030904,mobile,28,44
5551757203,mobile,28,45
690929962,mobile,39,
1417266521,desktop,25,2115
7151140330,desktop,38,2075
6001510482,desktop,27,2129
1051650560,desktop,37,
3952052139,desktop,,2133
4217050681,desktop,32,
8776284262,mobile,29,
4297764670,mobile,28,
2822914313,desktop,26,2116
3781562178,desktop,28,2140
7583031232,desktop,33,2107
3990853193,desktop,29,
9406680658,desktop,27,53
5105659024,desktop,31,2132
2762278644,desktop,28,55
6562696114,desktop,27,2078
1087184865,desktop,32,
520587511,desktop,36,1999
2834643162,desktop,39,61
8389208463,desktop,37,2075
9981829840,desktop,25,59
1347536497,mobile,29,47
8485347127,desktop,31,2110
9868292531,desktop,26,2050
8878369594,desktop,27,
8449126799,desktop,39,2110
3556621102,mobile,,
9904240573,desktop,36,2139
542808095,mobile,40,30
276783996,desktop,25,2068
9307000076,desktop,30,2087
6578752495,mobile,27,47
3758598406,desktop,40,2068
7240663507,mobile,31,
2834895010,desktop,34,2098
897054317,desktop,,68
668656717,desktop,38,
3389411197,desktop,35,2075
7091298680,mobile,38,
5707960392,desktop,27,2054
4495854542,desktop,,2089
7191455425,desktop,27,2099
63210320,desktop,26,
9142016013,desktop,,2086
2531782947,desktop,26,2085
5132945200,desktop,30,2106
3899840802,desktop,38,51
991220227,mobile,29,
521732349,desktop,28,
8201036966,desktop,25,2148
1250392151,desktop,35,2118
2893606836,mobile,37,40
5468369184,desktop,26,2108
3979237776,desktop,26,2071
656546504,desktop,27,
2209147255,desktop,37,2087
3635600967,desktop,35,
3285641787,desktop,40,2077
6988244899,desktop,39,2113
8177478851,desktop,37,2119
8117082246,desktop,32,2141
220733545,desktop,35,2108
3195057630,mobile,25,
3540457607,desktop,26,2081
8440113257,desktop,26,
4926659426,mobile,29,44
4022736424,mobile,37,
4295010436,desktop,31,51
3035315303,desktop,37,
907138627,mobile,37,
6553999585,desktop,38,
1613735171,mobile,40,
4160915072,mobile,25,40
5762821806,desktop,26,
6630689230,desktop,40,2201
7282868854,desktop,34,2066
6018951257,desktop,25,2120
2430376061,desktop,39,2149
7451387436,desktop,38,
7025434975,desktop,35,2084
6981685857,desktop,37,
5743717456,desktop,29,2126
2834379602,desktop,40,2113
5696062278,mobile,35,49
4444881678,desktop,32,
9092071501,desktop,32,2067
1274068111,desktop,35,2087
2795335702,desktop,25,2058
4860096495,desktop,33,2073
6156376055,desktop,25,2139
4024259097,mobile,26,
4588726325,desktop,40,2130
4799307545,desktop,30,2100
1450891748,desktop,28,2108
8185999333,desktop,25,53
6884905559,desktop,,60
5180980680,mobile,31,
9295311434,desktop,38,2098
7521631880,desktop,40,63
4402399207,desktop,34,2076
6162665664,desktop,34,2050
8969762796,desktop,39,2127
7798610323,desktop,28,
2432511893,desktop,29,2121
1901572911,desktop,26,2074
696516601,desktop,31,
6872297255,mobile,37,
4049146345,mobile,39,
3186315765,desktop,40,1999
3748712753,mobile,38,
8709996723,desktop,38,2098
1137923893,mobile,25,32
707197823,mobile,30,
9767180169,desktop,40,64
9675579324,desktop,39,2075
4041000787,desktop,28,2061
6187793558,desktop,33,
981002885,desktop,39,
7298917864,mobile,38,33
8342491077,desktop,34,2074
1731988082,desktop,33,2120
7108932377,desktop,37,2064
1968885137,desktop,25,2106
6351706526,desktop,36,2105
2938884667,desktop,33,2056
6963249112,desktop,34,2062
7714978308,desktop,37,2146
1230272380,desktop,29,
3189624707,desktop,34,2080
1561134014,desktop,26,
3892841187,desktop,32,2080
6972306542,mobile,33,
1894890506,mobile,35,42
6562476536,desktop,38,2073
7319162279,desktop,30,2149
9929288012,mobile,33,31
4004866666,desktop,38,
2035478296,desktop,33,2113
3013633610,desktop,35,2120
712570073,desktop,36,2126
4031893853,desktop,27,2122
9476290470,desktop,,2061
5588764023,desktop,29,2136
7650761048,desktop,36,2094
3601876840,mobile,37,
4859762041,desktop,34,2085
2294420057,desktop,31,2072
4128396759,mobile,34,
4383855822,desktop,40,
9444306485,desktop,25,2086
2400134792,desktop,39,2102
8836160855,mobile,31,
772689813,desktop,39,2127
4558716634,mobile,25,38
1944058806,desktop,28,2148
7820242415,desktop,31,
2817326119,mobile,36,
7384259690,desktop,33,2052
6534425272,desktop,26,2097
3955708986,desktop,37,2093
8120893800,desktop,36,
6857148035,desktop,36,2081
1586137317,mobile,40,
9605816973,desktop,29,67
7023361910,desktop,33,2064
1737746189,desktop,29,2129
3830316991,desktop,29,2057
7981864813,desktop,31,68
46017524,desktop,26,
1586584477,desktop,40,2118
1000275034,desktop,40,2084
5618561938,mobile,29,48
9570022825,mobile,30,35
6957666345,desktop,33,
4056513409,mobile,,
5694567249,mobile,40,47
1756775797,desktop,27,64
4810908511,desktop,29,
6731084089,desktop,,
5042824260,desktop,25,2076
7560758444,desktop,38,2066
4775296366,desktop,40,2091
2100536836,desktop,25,54
6017878432,mobile,39,
688020531,desktop,29,2126
452736558,desktop,36,2085
7463310504,desktop,36,2069
1598921412,desktop,29,2201
8806523592,desktop,27,2084
2942254286,desktop,31,
9515375803,desktop,,2150
1228068901,mobile,34,49
4607042688,desktop,38,2120
4851911507,mobile,27,
3091152399,desktop,30,2130
673045086,desktop,28,2149
1250228647,mobile,25,38
2104554144,desktop,34,2053
8369266383,desktop,36,52
5231591532,desktop,30,2056
5406557491,desktop,25,2143
6516600321,mobile,40,
1420184305,desktop,26,2093
7623358415,desktop,37,2075
371620656,mobile,25,
8273575196,desktop,34,61
7706981308,mobile,27,30
1160941404,mobile,27,36
1592074215,desktop,32,2088
5426176848,desktop,30,70
4218454614,desktop,40,2093
519175782,mobile,29,
1866130902,desktop,28,2147
8898746761,desktop,27,2052
5141193046,desktop,26,2087
3516473610,mobile,34,46
2301385259,mobile,28,
731484679,desktop,37,53
7105960543,desktop,32,
6108403897,desktop,27,2100
7262778330,desktop,31,2055
7806228771,mobile,32,
4173526288,desktop,31,2115
3802859343,mobile,30,
2105056150,desktop,39,2055
3915976285,mobile,32,38
3264668302,mobile,35,43
8362688908,desktop,28,2086
1176708916,desktop,28,
6429414241,desktop,28,2091
4372984762,desktop,37,2084
8362715040,desktop,33,2075
9752302814,mobile,27,49
6725626853,mobile,34,54
6850263197,mobile,29,32
2522920476,mobile,27,
3602195247,desktop,30,2104
1189097953,desktop,26,2057
2881193911,desktop,34,2061
1059141756,mobile,26,30
5946424618,desktop,32,2137
4316082642,desktop,32,2140
2834984842,mobile,32,38
7996045288,desktop,34,
9092513756,mobile,40,40
3214624740,desktop,34,
1755810504,desktop,33,
4288808241,mobile,33,46
2432035222,desktop,39,2136
764940115,mobile,36,
7798362031,desktop,39,2092
7666966510,mobile,26,32
8441332950,desktop,38,63
8933304914,desktop,36,2128
4947303787,desktop,33,2128
5866550584,desktop,36,2087
813154156,desktop,30,68
8796153627,desktop,37,2078
1860678124,desktop,35,2085
5904622000,desktop,30,2136
3696767093,desktop,33,2083
7828974799,desktop,38,2070
9760982217,desktop,33,2119
3601411126,mobile,27,
